TransMem v7 — Source->Destination Centroid Routing Trace
==========================================================================================
Probe tokens (290):
  'The' ' central' ' bank' ' raised' ' interest' ' rates' ' by' ' 25' ' basis' ' points'
  ' on' ' Thursday' ',' ' its' ' seventh' ' consecutive' ' increase' ',' ' citing'
  ' persistent' ' inflation' 'ary' ' pressure' ' across' ' energy' ' and' ' food'
  ' sectors' '.' ' Markets' ' had' ' largely' ' priced' ' in' ' the' ' move' ','
  ' though' ' the' ' accompanying' ' statement' ' surprised' ' analysts' ' by'
  ' signalling' ' a' ' potential' ' pause' ' in' ' June' '.' ' The' ' benchmark' ' ten'
  '-' 'year' ' yield' ' rose' ' four' ' basis' ' points' ' to' ' 4' '.' '31' ' percent'
  ' shortly' ' after' ' the' ' announcement' '.' ' ' ' The' ' prime' ' minister'
  ' addressed' ' parliament' ' on' ' Tuesday' ',' ' defending' ' the' ' government' "'s"
  ' proposed' ' reforms' ' to' ' the' ' healthcare' ' system' '.' ' Opposition'
  ' leaders' ' criticised' ' the' ' plan' ' as' ' under' 'funded' ' and' ' poorly'
  ' timed' ',' ' arguing' ' that' ' frontline' ' workers' ' had' ' not' ' been'
  ' consulted' '.' ' Several' ' back' 'ben' 'chers' ' from' ' the' ' ruling' ' coalition'
  ' also' ' expressed' ' reservations' ',' ' threatening' ' to' ' vote' ' against' ' the'
  ' bill' ' unless' ' amendments' ' were' ' introduced' ' before' ' the' ' final'
  ' reading' '.' ' ' ' Voters' ' in' ' three' ' swing' ' states' ' will' ' head' ' to'
  ' the' ' polls' ' next' ' month' ' in' ' what' ' analysts' ' describe' ' as' ' a'
  ' bell' 'w' 'ether' ' for' ' the' ' national' ' election' '.' ' Poll' 'ing' ' data'
  ' suggests' ' a' ' tight' ' race' ',' ' with' ' neither' ' candidate' ' holding' ' a'
  ' decisive' ' lead' ' outside' ' the' ' margin' ' of' ' error' '.' ' Campaign'
  ' strateg' 'ists' ' on' ' both' ' sides' ' have' ' shifted' ' resources' ' toward'
  ' rural' ' districts' ',' ' where' ' turnout' ' could' ' prove' ' decisive' '.'
  ' Meanwhile' ',' ' independent' ' candidates' ' continue' ' to' ' draw' ' support'
  ' from' ' younger' ' voters' ' disillusion' 'ed' ' with' ' the' ' two' ' major'
  ' parties' '.' ' ' ' The' ' foreign' ' minister' ' met' ' with' ' her' ' counterparts'
  ' from' ' six' ' neighbouring' ' countries' ' to' ' discuss' ' a' ' regional' ' trade'
  ' agreement' ' that' ' has' ' been' ' stalled' ' for' ' over' ' two' ' years' '.'
  ' Neg' 'oti' 'ators' ' cited' ' disagreements' ' over' ' agricultural' ' tariffs'
  ' and' ' intellectual' ' property' ' protections' ' as' ' the' ' primary' ' obstacles'
  '.' ' A' ' joint' ' commun' 'ique' ' issued' ' after' ' the' ' talks' ' described'
  ' the' ' discussions' ' as' ' constructive' ' but' ' acknowledged' ' that'
  ' significant' ' differences' ' remain' ' unresolved' '.'
==========================================================================================

==========================================================================================
BLOCK 0  (unique src: 31/128  unique dst: 16/128  self-routes: 2/290)
==========================================================================================
Token             POS     Src  SrcH  Top3-Src       Dst  DstH  Top3-Dst      Dir
' swing'          VERB     57  3.54  57,55,58       107  3.17  107,113,1     ->
' states'         NOUN     57  3.52  57,55,58       107  3.00  107,1,116     ->
' will'           AUX      57  3.33  57,55,58       107  2.94  107,1,113     ->
' head'           VERB     57  3.49  57,55,58       107  2.94  107,113,1     ->
' to'             ADP      57  3.31  57,55,58       107  2.72  107,1,113     ->
' the'            DET      57  3.37  57,55,58       107  2.99  107,116,84    ->
' polls'          NOUN     57  3.58  57,55,58       107  3.20  107,113,1     ->
' next'           ADJ      57  3.50  57,55,58       107  3.13  107,116,84    ->
' month'          NOUN     57  3.35  57,55,58       107  2.97  107,116,113   ->
' in'             ADP      57  3.32  57,55,58       107  2.91  107,1,116     ->
' what'           PRON     57  3.51  57,55,58         1  2.81  1,83,107      ->
' analysts'       NOUN     57  3.50  57,55,58       107  3.22  107,84,116    ->
' describe'       VERB     57  3.58  57,55,58       107  3.07  107,113,1     ->
' as'             ADP      57  3.48  57,55,58       107  2.75  107,66,116    ->
' a'              DET      57  3.39  57,55,58       107  2.90  107,84,66     ->
' bell'           X        57  3.47  57,55,58       107  3.14  107,79,86     ->
'w'               X        57  3.56  57,55,26       107  3.11  107,28,84     ->
'ether'           X        57  3.54  57,55,58       107  3.19  107,72,113    ->
' for'            ADP      57  3.42  57,55,34         1  2.95  1,107,116     ->
' the'            DET      57  3.41  57,55,58       107  3.10  107,1,68      ->
' national'       ADJ      57  3.45  57,55,34       107  3.17  107,116,1     ->
' election'       NOUN     57  3.53  57,55,58       107  3.16  107,2,68      ->
'.'               PUNCT    57  3.22  57,55,58        10  2.36  10,71,95      ->
' Poll'           X        57  3.59  57,55,58        51  2.67  51,118,84     ->
'ing'             X        57  3.42  57,55,58       107  2.94  107,113,84    ->
' data'           NOUN     57  3.38  57,55,58       107  2.87  107,113,1     ->
' suggests'       VERB     57  3.48  57,55,58       110  2.84  110,1,113     ->
' a'              DET      57  3.41  57,55,58       107  2.85  107,84,116    ->
' tight'          ADJ      57  3.50  57,55,58       107  3.22  107,1,86      ->
' race'           NOUN     57  3.60  57,55,58       107  3.07  107,86,113    ->
','               PUNCT    57  3.19  57,55,58       116  2.70  116,107,110   ->
' with'           ADP      57  3.40  57,55,58       107  2.70  107,1,113     ->
' neither'        DET      57  3.53  57,55,58        84  3.21  84,113,1      ->
' candidate'      NOUN     57  3.56  57,55,58       107  3.04  107,86,66     ->
' holding'        VERB     57  3.52  57,55,58       107  2.92  107,113,86    ->
' a'              DET      57  3.44  57,55,58       107  2.84  107,116,84    ->
' decisive'       ADJ      57  3.59  57,55,58       107  3.26  107,28,83     ->
' lead'           NOUN     57  3.53  57,55,58       107  3.02  107,72,1      ->
' outside'        ADP      57  3.59  57,55,34       107  3.13  107,116,1     ->
' the'            DET      57  3.50  57,55,58       107  3.05  107,116,68    ->
' margin'         NOUN     57  3.68  57,55,58       107  3.16  107,1,72      ->
' of'             ADP      57  3.31  57,55,58       107  2.96  107,116,28    ->
' error'          NOUN     57  3.61  57,55,58       107  3.21  107,68,2      ->
'.'               PUNCT    57  3.29  57,55,58        10  2.50  10,95,71      ->
' Campaign'       PROPN    57  3.56  57,55,58       118  2.28  118,51,84     ->
' strateg'        X        57  3.58  57,55,58       107  3.18  107,113,84    ->
'ists'            X        57  3.66  57,55,58       113  2.95  113,84,107    ->
' on'             ADP      57  3.52  57,55,58       107  2.89  107,116,1     ->
' both'           DET      57  3.60  57,55,58       116  2.97  116,107,1     ->
' sides'          NOUN     57  3.58  57,55,58       107  3.05  107,113,116   ->
' have'           VERB     57  3.50  57,55,58       107  2.90  107,116,110   ->
' shifted'        VERB     57  3.66  57,55,50         1  3.01  1,113,72      ->
' resources'      NOUN     57  3.59  57,55,58       113  3.03  113,72,107    ->
' toward'         ADP      57  3.57  57,55,58       107  2.99  107,116,113   ->
' rural'          ADJ      57  3.57  57,55,58       107  3.30  107,116,84    ->
' districts'      NOUN     57  3.66  57,55,58       107  3.15  107,99,116    ->
','               PUNCT    57  3.36  57,55,58       116  2.73  116,107,110   ->
' where'          ADV      57  3.59  57,55,58       107  2.83  107,1,110     ->
' turnout'        NOUN     57  3.66  57,55,58       107  3.09  107,86,68     ->
' could'          AUX      57  3.61  57,55,50       107  3.01  107,110,68    ->
' prove'          VERB     57  3.66  57,55,58       107  3.09  107,68,1      ->
' decisive'       ADJ      57  3.67  57,55,58       107  3.18  107,68,66     ->
'.'               PUNCT    57  3.39  57,55,58        71  2.43  71,10,95      ->
' Meanwhile'      ADV      57  3.70  57,55,58       118  2.87  118,51,84     ->
','               PUNCT    57  3.43  57,55,58       116  2.77  116,107,52    ->
' independent'    ADJ      57  3.49  57,55,58       107  2.84  107,113,84    ->
' candidates'     NOUN     57  3.71  57,55,58       107  3.01  107,113,1     ->
' continue'       VERB     57  3.69  57,55,58         1  3.13  1,107,110     ->
' to'             ADP      57  3.57  57,55,58       107  2.75  107,1,116     ->
' draw'           VERB     57  3.66  57,55,58       107  3.05  107,113,84    ->
' support'        NOUN     57  3.64  57,55,58       107  2.96  107,113,99    ->
' from'           ADP      57  3.61  57,55,58       107  2.93  107,116,84    ->
' younger'        ADJ      57  3.66  57,55,58       107  3.16  107,79,116    ->
' voters'         NOUN     57  3.69  57,55,58       107  3.14  107,2,1       ->
' disillusion'    X        57  3.67  57,55,34       107  3.34  107,113,116   ->
'ed'              X        57  3.68  57,55,34       107  3.09  107,113,99    ->
' with'           ADP      57  3.67  57,55,58       107  2.94  107,1,99      ->
' the'            DET      57  3.58  57,55,58       107  3.16  107,116,84    ->
' two'            NUM      57  3.65  57,55,53       107  3.17  107,116,30    ->
' major'          ADJ      57  3.66  57,55,50       107  3.20  107,20,28     ->
' parties'        NOUN     57  3.73  57,55,58       107  3.14  107,1,116     ->
'.'               PUNCT    57  3.40  57,55,58        10  2.56  10,71,63      ->
' '               SPACE    57  3.64  57,55,58       116  3.36  116,84,107    ->
' The'            DET      57  3.56  57,55,58        51  2.09  51,118,84     ->
' foreign'        ADJ      57  3.69  57,55,58       107  3.11  107,66,1      ->
' minister'       NOUN     57  3.66  57,55,53       107  3.10  107,84,116    ->
' met'            VERB     57  3.68  57,55,53       107  2.98  107,113,1     ->
' with'           ADP      57  3.59  57,55,58         1  2.61  1,107,113     ->
' her'            PRON     57  3.66  57,55,26       107  3.10  107,1,84      ->
' counterparts'   NOUN     57  3.62  57,55,50       107  3.08  107,113,84    ->
' from'           ADP      57  3.59  57,55,58       107  2.91  107,116,113   ->
' six'            NUM      57  3.63  57,55,58       107  2.96  107,116,86    ->
' neighbouring'   VERB     57  3.68  57,55,58       107  3.13  107,30,113    ->
' countries'      NOUN     57  3.74  57,55,58       107  3.06  107,2,1       ->
' to'             ADP      57  3.57  57,55,58       107  2.80  107,1,113     ->
' discuss'        VERB     55  3.71  55,57,50       107  3.15  107,1,113     ->
' a'              DET      57  3.61  57,55,58       107  2.95  107,84,116    ->
' regional'       ADJ      57  3.68  57,55,34       107  3.20  107,66,116    ->
' trade'          NOUN     55  3.77  55,57,58       107  3.22  107,1,2       ->
' agreement'      NOUN     55  3.69  55,57,58       107  3.06  107,72,1      ->
' that'           DET      55  3.57  55,57,58       107  2.92  107,1,68      ->
' has'            VERB     55  3.57  55,57,58       107  3.05  107,68,1      ->
' been'           VERB     55  3.58  55,57,58       107  2.96  107,82,68     ->
' stalled'        VERB     55  3.68  55,57,53        82  3.12  82,107,72     ->
' for'            ADP      55  3.64  55,57,34       107  3.04  107,68,101    ->
' over'           ADP      55  3.71  55,57,58       107  3.01  107,68,101    ->
' two'            NUM      55  3.70  55,57,53       107  3.14  107,116,101   ->
' years'          NOUN     55  3.64  55,57,53        82  3.02  82,101,107    ->
'.'               PUNCT    55  3.46  55,57,58        63  2.31  63,10,71      ->
' Neg'            X        55  3.79  55,57,34       118  2.75  118,51,107    ->
'oti'             X        55  3.84  55,57,53       107  3.24  107,113,84    ->
'ators'           X        55  3.67  55,57,58       107  2.97  107,113,84    ->
' cited'          VERB     55  3.71  55,57,50       113  2.95  113,107,1     ->
' disagreements'  NOUN     55  3.67  55,57,58       107  3.09  107,113,1     ->
' over'           ADP      55  3.72  55,57,58       107  3.08  107,116,1     ->
' agricultural'   ADJ      55  3.74  55,57,58       107  3.37  107,116,2     ->
' tariffs'        NOUN     55  3.74  55,57,58         2  3.08  2,107,72      ->
' and'            CCONJ    55  3.57  55,57,58       107  2.93  107,116,1     ->
' intellectual'   ADJ      55  3.73  55,57,58       107  3.27  107,28,116    ->
' property'       NOUN     55  3.73  55,57,58       107  3.15  107,2,113     ->
' protections'    NOUN     55  3.78  55,57,58        72  3.06  72,118,107    ->
' as'             ADP      55  3.64  55,57,58       107  2.87  107,116,110   ->
' the'            DET      55  3.62  55,57,58       107  3.07  107,84,68     ->
' primary'        ADJ      55  3.66  55,57,50       107  3.07  107,68,28     ->
' obstacles'      NOUN     55  3.73  55,57,58       107  3.15  107,68,72     ->
'.'               PUNCT    55  3.42  55,57,58        63  2.61  63,71,10      ->
' A'              DET      55  3.72  55,57,58        51  2.27  51,118,84     ->
' joint'          ADJ      55  3.67  55,57,34       107  3.16  107,113,84    ->
' commun'         X        55  3.78  55,57,53       107  3.34  107,1,113     ->
'ique'            X        55  3.70  55,57,58       107  3.08  107,113,84    ->
' issued'         VERB     55  3.67  55,57,53       107  3.00  107,1,113     ->
' after'          ADP      55  3.68  55,57,53       107  3.06  107,1,116     ->
' the'            DET      55  3.60  55,57,58       107  3.01  107,116,84    ->
' talks'          NOUN     55  3.70  55,57,53       107  3.20  107,113,1     ->
' described'      VERB     55  3.68  55,57,50       107  3.09  107,113,1     ->
' the'            DET      55  3.65  55,57,58       107  3.02  107,84,116    ->
' discussions'    NOUN     55  3.74  55,57,53       107  3.16  107,113,86    ->
' as'             ADP      55  3.72  55,57,53       107  2.79  107,110,116   ->
' constructive'   ADJ      55  3.69  55,57,34       107  3.13  107,66,84     ->
' but'            CCONJ    55  3.66  55,57,53       107  2.88  107,116,68    ->
' acknowledged'   VERB     55  3.64  55,57,53       107  3.01  107,82,110    ->
' that'           DET      55  3.59  55,57,53       107  2.92  107,110,1     ->
' significant'    ADJ      55  3.68  55,57,58       107  3.00  107,66,82     ->
' differences'    NOUN     55  3.74  55,57,58       107  3.09  107,113,68    ->
' remain'         VERB     55  3.80  55,57,53       107  3.20  107,82,110    ->
' unresolved'     ADJ      55  3.67  55,57,53       107  3.18  107,82,116    ->
'.'               PUNCT    55  3.45  55,57,58        63  2.49  63,71,10      ->

  -- Block 8 summary ----------------------
  Unique source slots  : 3 / 128
  Unique dest   slots  : 18 / 128
  Self-routes (src=dst): 0 / 290 (0.0%)
  N_eff  (src routing) : 1.62  (target >= 32;  max = 128)
  Gini   (src routing) : 0.9894  (0 = uniform, 1 = single slot)

  Top-5 source slots:
    #1  Slot  57  (239 tokens, dominant POS: NOUN):  ' central'  ' bank'  ' raised'  ' interest'  ' rates'  ' by'  ' 25'  ' basis'  ' points'  ' on'
    #2  Slot  55  ( 50 tokens, dominant POS: NOUN):  ' discuss'  ' trade'  ' agreement'  ' that'  ' has'  ' been'  ' stalled'  ' for'  ' over'  ' two'
    #3  Slot  74  (  1 tokens, dominant POS: DET):  'The'

  Top-5 destination slots:
    #1  Slot 107  (206 tokens):  ' central'  ' bank'  ' by'  ' 25'  ' basis'  ' on'  ' Thursday'  ' seventh'  ' consecutiv  ' citing'
    #2  Slot 113  ( 15 tokens):  ' raised'  ' points'  ' its'  ' food'  ' sectors'  ' had'  ' priced'  ' surprised'  ' addressed'  ' defending'
    #3  Slot 116  ( 13 tokens):  ','  ' largely'  ' June'  ' both'  ' '
    #4  Slot   1  (  9 tokens):  ' increase'  ' rose'  ' after'  ' expressed'  ' what'  ' for'  ' shifted'  ' continue'  ' with'
    #5  Slot  51  (  7 tokens):  ' Markets'  ' The'  ' Several'  ' Poll'  ' A'

  !!  COLLAPSE WARNING: top slot captures 82.4% of all tokens

==========================================================================================
BLOCK 9  (unique src: 4/128  unique dst: 42/128  self-routes: 0/290)
==========================================================================================
Token             POS     Src  SrcH  Top3-Src       Dst  DstH  Top3-Dst      Dir
--------------------------------------------------------------------------------
'The'             DET      78  0.00  78,32,21        45  0.88  45,118,17     ->
' central'        ADJ      32  4.67  32,78,95       127  3.22  127,81,105    ->
' bank'           NOUN     32  4.65  32,78,95        61  3.04  61,49,123     ->
' raised'         VERB     32  4.67  32,15,89       112  2.99  112,35,86     ->
' interest'       NOUN     32  4.67  32,90,78       103  2.47  103,61,127    ->
' rates'          NOUN     32  4.64  32,95,89        61  2.36  61,49,103     ->
' by'             ADP      32  4.63  32,89,95        99  2.12  99,105,64     ->
' 25'             NUM      32  4.55  32,6,95         81  3.10  81,40,127     ->
' basis'          NOUN     32  4.63  32,89,95       123  3.13  123,127,55    ->
' points'         NOUN     32  4.62  32,95,89        61  2.76  61,103,49     ->
' on'             ADP      89  3.33  89,32,95        64  2.17  64,99,105     ->
' Thursday'       PROPN    32  4.55  32,89,76         8  3.63  8,123,81      ->
','               PUNCT    32  4.42  32,95,89        40  2.91  40,101,35     ->
' its'            PRON     32  4.54  32,95,78        64  3.13  64,40,105     ->
' seventh'        ADJ      32  4.55  32,120,95      127  3.18  127,123,81    ->
' consecutive'    ADJ      32  4.59  32,95,89       127  2.97  127,123,91    ->
' increase'       NOUN     32  4.56  32,95,89       103  2.23  103,61,49     ->
','               PUNCT    32  4.36  32,95,89        40  2.89  40,11,36      ->
' citing'         VERB     32  4.54  32,15,95        35  3.18  35,8,11       ->
' persistent'     ADJ      32  4.48  32,95,67       123  3.17  123,127,81    ->
' inflation'      X        32  4.47  32,95,67        61  2.69  61,123,103    ->
'ary'             X        32  4.55  32,95,67        49  3.15  49,127,81     ->
' pressure'       NOUN     32  4.53  32,95,67       103  2.17  103,61,49     ->
' across'         ADP      32  4.51  32,89,15        99  1.87  99,105,64     ->
' energy'         NOUN     32  4.45  32,67,4         31  2.98  31,61,55      ->
' and'            CCONJ    32  4.40  32,95,22        36  1.47  36,125,27     ->
' food'           NOUN     32  4.48  32,4,67         31  3.11  31,55,61      ->
' sectors'        NOUN     32  4.41  32,67,95        61  2.46  61,49,55      ->
'.'               PUNCT    32  4.04  32,95,22       105  2.28  105,40,31     ->
' Markets'        NOUN     32  4.31  32,95,67        55  3.07  55,85,123     ->
' had'            VERB     32  4.42  32,95,89        36  2.62  36,52,45      ->
' largely'        ADV      32  4.45  32,67,95        20  2.83  20,104,125    ->
' priced'         VERB     32  4.43  32,95,54       112  3.51  112,11,35     ->
' in'             ADP      32  4.33  32,95,89        99  2.95  99,40,105     ->
' the'            DET      95  3.84  95,32,78        64  2.99  64,40,81      ->
' move'           NOUN     32  4.36  32,95,67        61  2.87  61,91,103     ->
','               PUNCT    32  4.07  32,95,89        40  2.80  40,81,11      ->
' though'         ADP      32  4.48  32,67,95        51  3.25  51,5,118      ->
' the'            DET      95  3.72  95,32,78        40  3.15  40,105,11     ->
' accompanying'   VERB     32  4.40  32,95,22        81  3.46  81,91,8       ->
' statement'      NOUN     32  4.31  32,95,67        91  2.69  91,61,8       ->
' surprised'      VERB     32  4.41  32,95,67        52  3.24  52,36,11      ->
' analysts'       NOUN     32  4.33  32,95,67         8  2.73  8,61,49       ->
' by'             ADP      32  4.32  32,95,89        99  3.18  99,11,105     ->
' signalling'     VERB     32  4.33  32,67,95        35  3.78  35,81,8       ->
' a'              DET      95  4.12  95,32,89       100  2.65  100,66,115    ->
' potential'      ADJ      32  4.43  32,95,67        91  2.98  91,63,103     ->
' pause'          NOUN     32  4.31  32,95,67       103  2.80  103,61,123    ->
' in'             ADP      32  4.21  32,95,89        99  2.57  99,105,64     ->
' June'           PROPN    32  4.21  32,95,76       126  2.01  126,123,81    ->
'.'               PUNCT    32  3.92  32,95,80       105  2.42  105,40,31     ->
' The'            DET      95  3.93  95,32,80        40  3.45  40,105,118    ->
